Customer ID,Amount,Gross Profit,Transaction Date
205,$140.00,$102.00,2020-08-19 15:33:13.587+00
340,$140.00,$102.00,2020-08-19 16:35:53.086+00
207,$149.00,$111.00,2020-08-20 04:15:29.406+00
342,$299.00,$261.00,2020-08-20 10:29:00.773+00
343,$175.00,$137.00,2020-08-20 12:18:55.94+00
341,$375.00,$337.00,2020-08-20 16:02:02.862+00
345,$375.00,$337.00,2020-08-21 09:45:48.683+00
346,$299.00,$261.00,2020-08-21 11:51:03.968+00
334,$299.00,$261.00,2020-08-21 12:42:48.8+00
344,$149.00,$111.00,2020-08-21 14:03:49.804+00
348,$299.00,$261.00,2020-08-22 10:41:15.904+00
347,$299.00,$261.00,2020-08-22 11:09:52.788+00
349,$299.00,$261.00,2020-08-22 11:27:45.351+00
350,$299.00,$261.00,2020-08-23 04:48:17.318+00
211,$149.00,$111.00,2020-08-23 10:11:39.409+00
351,$299.00,$261.00,2020-08-23 16:24:37.279+00
280,$149.00,$111.00,2020-08-24 09:40:40.74+00
352,$375.00,$337.00,2020-08-24 13:47:10.719+00
352,$375.00,$337.00,2020-08-24 13:53:02.468+00
272,$149.00,$111.00,2020-08-24 19:30:50.742+00
353,$299.00,$261.00,2020-08-25 10:22:01.322+00
355,$299.00,$261.00,2020-08-25 11:14:51.019+00
356,$299.00,$261.00,2020-08-26 05:38:59.786+00
358,$199.00,$161.00,2020-08-26 10:23:34.529+00
357,$375.00,$337.00,2020-08-26 12:05:48.688+00
359,$0.00,-$38.00,2020-08-27 00:14:44.907+00
246,$0.00,-$38.00,2020-08-27 00:25:42.877+00
360,$299.00,$261.00,2020-08-28 15:55:39.43+00
291,$175.00,$137.00,2020-08-29 08:43:27.603+00
361,$299.00,$261.00,2020-08-30 18:28:06.989+00
2,$149.00,$111.00,2020-08-31 06:53:15.322+00
362,$149.00,$111.00,2020-08-31 08:35:05.532+00
364,$375.00,$337.00,2020-08-31 10:51:16.945+00
31,$175.00,$137.00,2020-09-01 10:48:55.283+00
366,$375.00,$337.00,2020-09-01 11:21:58.752+00
365,$375.00,$337.00,2020-09-01 13:08:41.556+00
368,$375.00,$337.00,2020-09-01 13:53:35.872+00
367,$299.00,$261.00,2020-09-01 14:02:05.146+00
336,$175.00,$137.00,2020-09-01 15:24:58.527+00
369,$375.00,$337.00,2020-09-02 00:18:05.733+00
145,$140.00,$102.00,2020-09-02 11:45:14.642+00
371,$375.00,$337.00,2020-09-04 11:48:22.871+00
317,$175.00,$137.00,2020-09-04 15:07:27.407+00
372,$375.00,$337.00,2020-09-04 16:53:46.69+00
373,$299.00,$261.00,2020-09-04 17:45:01.788+00
374,$175.00,$137.00,2020-09-05 12:06:21.772+00
375,$175.00,$137.00,2020-09-05 17:14:43.57+00
376,$375.00,$337.00,2020-09-06 13:15:30.713+00
131,$149.00,$111.00,2020-09-07 01:04:38.135+00
370,$149.00,$111.00,2020-09-07 05:07:26.585+00
356,$149.00,$111.00,2020-09-07 07:32:30.691+00
378,$299.00,$261.00,2020-09-07 09:31:47.448+00
380,$375.00,$337.00,2020-09-07 13:29:58.335+00
381,$375.00,$337.00,2020-09-07 14:20:21.059+00
377,$375.00,$337.00,2020-09-07 16:38:19.311+00
382,$199.00,$161.00,2020-09-08 07:39:42.695+00
195,$149.00,$111.00,2020-09-08 07:49:43.143+00
383,$375.00,$337.00,2020-09-08 12:39:58.141+00
354,$299.00,$261.00,2020-09-08 13:54:38.512+00
384,$375.00,$337.00,2020-09-08 22:42:35.716+00
363,$299.00,$261.00,2020-09-09 08:11:52.444+00
267,$149.00,$111.00,2020-09-09 10:44:57.036+00
386,$149.00,$111.00,2020-09-09 12:12:13.291+00
384,$375.00,$337.00,2020-09-09 13:09:33.81+00
387,$299.00,$261.00,2020-09-09 14:17:53.946+00
388,$375.00,$337.00,2020-09-09 15:34:10.822+00
306,$149.00,$111.00,2020-09-10 06:01:07.798+00
203,$140.00,$102.00,2020-09-10 10:47:55.62+00
134,$140.00,$102.00,2020-09-10 14:55:58.909+00
390,$299.00,$261.00,2020-09-11 08:26:14.943+00
389,$299.00,$261.00,2020-09-11 09:02:06.943+00
379,$375.00,$337.00,2020-09-11 11:13:59.884+00
393,$375.00,$337.00,2020-09-11 11:18:36.877+00
394,$299.00,$261.00,2020-09-11 15:42:10.583+00
395,$375.00,$337.00,2020-09-11 17:45:55.031+00
396,$375.00,$337.00,2020-09-11 20:06:35.521+00
397,$375.00,$337.00,2020-09-12 08:29:15.57+00
398,$375.00,$337.00,2020-09-12 09:20:41.996+00
385,$299.00,$261.00,2020-09-12 11:14:30.472+00
226,$175.00,$137.00,2020-09-12 18:44:44.78+00
296,$175.00,$137.00,2020-09-13 08:50:47.834+00
22,$149.00,$111.00,2020-09-13 12:28:31.981+00
388,$175.00,$137.00,2020-09-13 12:40:35.427+00
400,$375.00,$337.00,2020-09-13 17:36:45.591+00
403,$299.00,$261.00,2020-09-14 07:03:24.222+00
402,$0.00,-$38.00,2020-09-14 07:04:54.213+00
404,$0.00,-$38.00,2020-09-14 07:17:42.878+00
405,$259.00,$221.00,2020-09-14 07:32:10.883+00
392,$299.00,$261.00,2020-09-14 08:19:19.549+00
392,$299.00,$261.00,2020-09-14 08:19:19.549+00
399,$259.00,$221.00,2020-09-14 09:26:16.101+00
399,$259.00,$221.00,2020-09-14 09:26:16.101+00
278,$149.00,$111.00,2020-09-14 09:43:21.147+00
401,$259.00,$221.00,2020-09-14 09:51:26.784+00
401,$259.00,$221.00,2020-09-14 09:51:26.784+00
35,$175.00,$137.00,2020-09-14 12:50:18.495+00
406,$140.00,$102.00,2020-09-14 13:46:39.08+00
407,$375.00,$337.00,2020-09-14 15:12:00.09+00
297,$149.00,$111.00,2020-09-15 09:30:40.683+00
297,$149.00,$111.00,2020-09-15 09:30:40.683+00
243,$149.00,$111.00,2020-09-15 11:45:42.216+00
408,$140.00,$102.00,2020-09-15 13:29:29.076+00
373,$140.00,$102.00,2020-09-15 15:02:42.24+00
373,$140.00,$102.00,2020-09-15 15:02:42.24+00
409,$299.00,$261.00,2020-09-15 16:40:45.305+00
166,$175.00,$137.00,2020-09-15 16:52:42.426+00
410,$149.00,$111.00,2020-09-15 19:19:01.643+00
353,$140.00,$102.00,2020-09-16 09:00:04.721+00
314,$175.00,$137.00,2020-09-16 11:24:59.284+00
411,$259.00,$221.00,2020-09-16 11:48:54.461+00
412,$375.00,$337.00,2020-09-16 12:01:46.061+00
256,$149.00,$111.00,2020-09-16 12:13:34.461+00
310,$175.00,$137.00,2020-09-16 15:22:51.823+00
413,$299.00,$261.00,2020-09-16 20:35:55.107+00
414,$175.00,$137.00,2020-09-17 09:44:48.228+00
415,$375.00,$337.00,2020-09-17 10:55:48.548+00
416,$175.00,$137.00,2020-09-17 11:23:05.704+00
107,$140.00,$102.00,2020-09-17 16:39:16.376+00
107,$140.00,$102.00,2020-09-17 16:39:16.376+00
417,$259.00,$221.00,2020-09-17 17:54:22.384+00
419,$149.00,$111.00,2020-09-18 06:40:41.041+00
420,$259.00,$221.00,2020-09-18 07:54:20.875+00
422,$175.00,$137.00,2020-09-18 12:24:38.931+00
423,$375.00,$337.00,2020-09-18 16:38:39.484+00
424,$375.00,$337.00,2020-09-18 21:14:45.026+00
424,$375.00,$337.00,2020-09-19 00:27:58.544+00
426,$299.00,$261.00,2020-09-19 07:25:48.998+00
245,$175.00,$137.00,2020-09-19 13:53:41.528+00
427,$299.00,$261.00,2020-09-19 16:39:00.525+00
334,$149.00,$111.00,2020-09-19 20:38:55.664+00
334,$149.00,$111.00,2020-09-19 20:38:55.664+00
346,$140.00,$102.00,2020-09-20 11:36:36.308+00
425,$299.00,$261.00,2020-09-20 14:57:35.121+00
425,$299.00,$261.00,2020-09-20 14:57:35.121+00
425,$299.00,$261.00,2020-09-20 14:57:35.121+00
425,$299.00,$261.00,2020-09-20 14:57:35.121+00
425,$299.00,$261.00,2020-09-20 14:57:35.121+00
199,$175.00,$137.00,2020-09-20 16:24:11.853+00
428,$375.00,$337.00,2020-09-20 23:11:16.777+00
71,$149.00,$111.00,2020-09-21 07:20:29.008+00
391,$299.00,$261.00,2020-09-21 09:55:03.21+00
391,$299.00,$261.00,2020-09-21 09:55:03.21+00
432,$299.00,$261.00,2020-09-21 14:02:10.808+00
433,$299.00,$261.00,2020-09-21 14:19:04.928+00
431,$299.00,$261.00,2020-09-21 14:25:25.093+00
434,$375.00,$337.00,2020-09-21 17:46:09.708+00
436,$375.00,$337.00,2020-09-22 06:11:27.525+00
262,$149.00,$111.00,2020-09-22 07:40:35.468+00
112,$149.00,$111.00,2020-09-22 08:15:56.49+00
435,$299.00,$261.00,2020-09-22 08:24:24.806+00
435,$299.00,$261.00,2020-09-22 08:24:24.806+00
291,$175.00,$137.00,2020-09-22 10:34:39.841+00
438,$149.00,$111.00,2020-09-22 15:30:38.995+00
439,$299.00,$261.00,2020-09-22 19:45:46.738+00
418,$299.00,$261.00,2020-09-23 02:37:51.995+00
211,$149.00,$111.00,2020-09-23 05:22:40.318+00
333,$149.00,$111.00,2020-09-23 07:51:26.821+00
440,$299.00,$261.00,2020-09-23 11:51:10.298+00
440,$299.00,$261.00,2020-09-23 11:51:10.298+00
437,$299.00,$261.00,2020-09-23 13:01:38.305+00
421,$375.00,$337.00,2020-09-23 14:05:57.215+00
352,$175.00,$137.00,2020-09-23 14:20:11.008+00
441,$259.00,$221.00,2020-09-23 15:57:53.529+00
442,$259.00,$221.00,2020-09-23 18:03:57.478+00
443,$375.00,$337.00,2020-09-23 18:39:06.991+00
443,$375.00,$337.00,2020-09-23 18:39:06.991+00
443,$375.00,$337.00,2020-09-23 18:39:06.991+00
429,$375.00,$337.00,2020-09-23 18:48:32.892+00
429,$375.00,$337.00,2020-09-23 18:48:32.892+00
289,$175.00,$137.00,2020-09-23 21:21:25.302+00
84,$149.00,$111.00,2020-09-24 05:29:10.857+00
444,$175.00,$137.00,2020-09-24 06:24:36.144+00
413,$140.00,$102.00,2020-09-24 07:00:42.83+00
446,$375.00,$337.00,2020-09-24 11:50:49.585+00
272,$149.00,$111.00,2020-09-24 12:24:11.752+00
448,$175.00,$137.00,2020-09-24 19:36:36.422+00
447,$175.00,$137.00,2020-09-24 20:33:41.413+00
430,$259.00,$221.00,2020-09-25 07:27:31.936+00
430,$259.00,$221.00,2020-09-25 07:27:31.936+00
449,$259.00,$221.00,2020-09-25 09:01:50.313+00
8,$149.00,$111.00,2020-09-25 12:42:13.38+00
450,$260.00,$222.00,2020-09-25 13:03:09.975+00
451,$299.00,$261.00,2020-09-25 13:14:28.391+00
194,$175.00,$137.00,2020-09-25 14:03:10.254+00
452,$375.00,$337.00,2020-09-25 23:29:14.465+00
364,$175.00,$137.00,2020-09-26 11:24:45.212+00
82,$175.00,$137.00,2020-09-26 18:38:33.723+00
129,$175.00,$137.00,2020-09-26 22:28:36.641+00
453,$149.00,$111.00,2020-09-27 07:09:31.089+00
453,$149.00,$111.00,2020-09-27 07:09:31.089+00
454,$259.00,$221.00,2020-09-27 13:42:50.255+00
455,$149.00,$111.00,2020-09-27 18:40:48.761+00
445,$259.00,$221.00,2020-09-28 11:50:40.105+00
456,$175.00,$137.00,2020-09-28 12:32:20.599+00
225,$140.00,$102.00,2020-09-28 12:35:11.358+00
457,$175.00,$137.00,2020-09-28 12:38:33.422+00
458,$299.00,$261.00,2020-09-28 13:05:37.232+00
459,$299.00,$261.00,2020-09-28 14:30:51.859+00
460,$299.00,$261.00,2020-09-28 20:22:59.652+00
462,$199.00,$161.00,2020-09-29 09:16:39.711+00
463,$259.00,$221.00,2020-09-29 11:51:07.308+00
344,$149.00,$111.00,2020-09-29 13:21:10.6+00
361,$140.00,$102.00,2020-09-29 13:31:16.128+00
464,$259.00,$221.00,2020-09-29 17:05:22.916+00
465,$375.00,$337.00,2020-09-29 17:15:41.242+00
461,$299.00,$261.00,2020-09-30 07:21:54.295+00
467,$299.00,$261.00,2020-09-30 07:36:12.997+00
469,$375.00,$337.00,2020-09-30 18:53:03.053+00
470,$259.00,$221.00,2020-10-01 03:33:56.191+00
471,$259.00,$221.00,2020-10-01 07:15:08.201+00
368,$175.00,$137.00,2020-10-01 12:14:06.828+00
472,$140.00,$102.00,2020-10-01 12:54:19.08+00
134,$140.00,$102.00,2020-10-01 13:12:42.427+00
473,$175.00,$137.00,2020-10-01 13:55:35.384+00
474,$140.00,$102.00,2020-10-01 13:57:34.081+00
336,$175.00,$137.00,2020-10-01 14:35:11.506+00
475,$259.00,$221.00,2020-10-01 15:21:04.638+00
466,$199.00,$161.00,2020-10-01 22:29:03.447+00
468,$260.00,$222.00,2020-10-02 00:34:43.717+00
468,$260.00,$222.00,2020-10-02 00:34:43.717+00
356,$149.00,$111.00,2020-10-02 07:33:11.277+00
356,$149.00,$111.00,2020-10-02 07:33:11.277+00
476,$140.00,$102.00,2020-10-02 13:48:35.8+00
161,$149.00,$111.00,2020-10-02 14:18:27.295+00
477,$140.00,$102.00,2020-10-02 16:01:58.237+00
478,$175.00,$137.00,2020-10-02 19:18:14.949+00
479,$259.00,$221.00,2020-10-02 21:43:07.276+00
374,$175.00,$137.00,2020-10-03 09:26:07.143+00
374,$175.00,$137.00,2020-10-03 09:26:07.143+00
481,$259.00,$221.00,2020-10-04 00:53:31.594+00
480,$259.00,$221.00,2020-10-04 08:18:58.106+00
480,$259.00,$221.00,2020-10-04 08:18:58.106+00
482,$149.00,$111.00,2020-10-04 08:22:29.019+00
483,$260.00,$222.00,2020-10-04 11:18:06.591+00
484,$259.00,$221.00,2020-10-04 14:25:59.427+00
487,$299.00,$261.00,2020-10-05 06:43:23.431+00
488,$259.00,$221.00,2020-10-05 09:18:53.195+00
489,$259.00,$221.00,2020-10-05 09:48:12.612+00
490,$375.00,$337.00,2020-10-05 10:55:26.143+00
485,$375.00,$337.00,2020-10-05 13:57:58.117+00
485,$375.00,$337.00,2020-10-05 13:57:58.117+00
492,$175.00,$137.00,2020-10-05 14:39:22.217+00
491,$259.00,$221.00,2020-10-05 15:09:37.562+00
493,$299.00,$261.00,2020-10-05 16:00:52.319+00
493,$299.00,$261.00,2020-10-05 16:00:52.319+00
317,$175.00,$137.00,2020-10-06 07:33:29.708+00
494,$259.00,$221.00,2020-10-06 07:46:42.234+00
496,$299.00,$261.00,2020-10-06 08:14:04.517+00
182,$299.00,$261.00,2020-10-06 12:09:27.365+00
380,$175.00,$137.00,2020-10-06 18:07:07.812+00
486,$175.00,$137.00,2020-10-06 18:17:42.653+00
486,$175.00,$137.00,2020-10-06 18:17:42.653+00
131,$149.00,$111.00,2020-10-07 07:51:30.53+00
498,$175.00,$137.00,2020-10-07 11:24:51.737+00
499,$140.00,$102.00,2020-10-07 15:02:49.067+00
500,$375.00,$337.00,2020-10-07 16:33:53.773+00
501,$259.00,$221.00,2020-10-07 19:19:01.722+00
465,$175.00,$137.00,2020-10-07 20:18:52.449+00
502,$175.00,$137.00,2020-10-08 00:21:15.405+00
207,$149.00,$111.00,2020-10-08 08:02:32.909+00
387,$149.00,$111.00,2020-10-08 09:05:47.134+00
433,$140.00,$102.00,2020-10-08 10:44:28.526+00
504,$259.00,$221.00,2020-10-08 12:28:40.622+00
503,$375.00,$337.00,2020-10-08 12:32:08.209+00
503,$375.00,$337.00,2020-10-08 12:32:08.209+00
503,$375.00,$337.00,2020-10-08 12:32:08.209+00
505,$299.00,$261.00,2020-10-08 13:07:48.332+00
495,$375.00,$337.00,2020-10-08 13:47:10.672+00
376,$175.00,$137.00,2020-10-08 16:03:04.981+00
407,$175.00,$137.00,2020-10-08 16:03:53.889+00
509,$149.00,$111.00,2020-10-09 05:17:19.363+00
40,$149.00,$111.00,2020-10-09 08:50:01.544+00
510,$259.00,$221.00,2020-10-09 09:20:18.359+00
375,$175.00,$137.00,2020-10-09 10:10:20.681+00
417,$260.00,$222.00,2020-10-09 10:19:02.491+00
506,$259.00,$221.00,2020-10-09 12:11:18.051+00
507,$259.00,$221.00,2020-10-10 09:24:24.73+00
508,$175.00,$137.00,2020-10-10 16:35:25.008+00
508,$175.00,$137.00,2020-10-10 16:35:25.008+00
512,$375.00,$337.00,2020-10-10 19:07:10.5+00
513,$299.00,$261.00,2020-10-10 21:39:57.781+00
514,$259.00,$221.00,2020-10-11 08:57:45.429+00
515,$260.00,$222.00,2020-10-11 09:52:41.687+00
511,$375.00,$337.00,2020-10-11 12:47:29.67+00
511,$375.00,$337.00,2020-10-11 12:47:29.67+00
516,$175.00,$137.00,2020-10-11 21:52:57.475+00
516,$175.00,$137.00,2020-10-11 21:52:57.475+00
517,$149.00,$111.00,2020-10-11 23:01:45.602+00
518,$149.00,$111.00,2020-10-12 06:41:39.74+00
519,$299.00,$261.00,2020-10-12 07:55:35.867+00
520,$259.00,$221.00,2020-10-12 10:38:08.007+00
397,$175.00,$137.00,2020-10-12 11:36:09.812+00
521,$175.00,$137.00,2020-10-12 12:50:08.029+00
100,$140.00,$102.00,2020-10-12 15:07:36.222+00
522,$175.00,$137.00,2020-10-12 15:18:46.008+00
523,$259.00,$221.00,2020-10-12 17:04:04.949+00
523,$259.00,$221.00,2020-10-12 17:04:04.949+00
524,$175.00,$137.00,2020-10-12 19:29:22.19+00
525,$259.00,$221.00,2020-10-13 04:24:24.012+00
527,$259.00,$221.00,2020-10-13 11:19:27.847+00
528,$175.00,$137.00,2020-10-13 11:47:48.304+00
528,$175.00,$137.00,2020-10-13 11:47:48.304+00
529,$259.00,$221.00,2020-10-13 11:54:28.175+00
529,$259.00,$221.00,2020-10-13 11:54:28.175+00
530,$175.00,$137.00,2020-10-13 12:42:55.417+00
531,$259.00,$221.00,2020-10-13 12:54:30.319+00
526,$299.00,$261.00,2020-10-13 13:18:07.61+00
155,$175.00,$137.00,2020-10-13 16:40:51.879+00
533,$299.00,$261.00,2020-10-14 08:42:08.348+00
418,$149.00,$111.00,2020-10-14 10:19:32.727+00
534,$375.00,$337.00,2020-10-14 10:20:13.626+00
535,$260.00,$222.00,2020-10-14 14:35:27.89+00
535,$260.00,$222.00,2020-10-14 14:35:27.89+00
536,$299.00,$261.00,2020-10-14 15:16:12.504+00
532,$259.00,$221.00,2020-10-15 07:25:59.839+00
532,$259.00,$221.00,2020-10-15 07:25:59.839+00
538,$149.00,$111.00,2020-10-15 10:06:15.768+00
540,$260.00,$222.00,2020-10-15 11:13:16.977+00
425,$140.00,$102.00,2020-10-15 11:19:20.844+00
425,$140.00,$102.00,2020-10-15 11:19:20.844+00
329,$175.00,$137.00,2020-10-15 11:38:32.51+00
541,$259.00,$221.00,2020-10-15 11:42:01.023+00
539,$260.00,$222.00,2020-10-15 11:45:23.082+00
539,$260.00,$222.00,2020-10-15 11:45:23.082+00
543,$140.00,$102.00,2020-10-15 14:05:15.279+00
544,$375.00,$337.00,2020-10-15 15:25:53.753+00
545,$175.00,$137.00,2020-10-15 16:56:26.751+00
546,$175.00,$137.00,2020-10-15 19:08:14.73+00
547,$259.00,$221.00,2020-10-15 19:42:10.832+00
306,$149.00,$111.00,2020-10-16 09:10:40.074+00
280,$149.00,$111.00,2020-10-16 09:55:36.242+00
389,$149.00,$111.00,2020-10-16 12:27:22.81+00
548,$259.00,$221.00,2020-10-16 14:01:21.083+00
549,$299.00,$261.00,2020-10-17 08:25:32.911+00
549,$299.00,$261.00,2020-10-17 08:25:32.911+00
542,$259.00,$221.00,2020-10-17 09:02:40.691+00
542,$259.00,$221.00,2020-10-17 09:02:40.691+00
550,$259.00,$221.00,2020-10-17 17:45:33.341+00
551,$375.00,$337.00,2020-10-17 22:07:17.952+00
497,$375.00,$337.00,2020-10-18 11:13:25.026+00
497,$375.00,$337.00,2020-10-18 11:13:25.026+00
497,$375.00,$337.00,2020-10-18 11:13:25.026+00
552,$175.00,$137.00,2020-10-18 13:57:42.524+00
147,$175.00,$137.00,2020-10-18 17:43:46.045+00
553,$175.00,$137.00,2020-10-18 20:18:37.788+00
77,$175.00,$137.00,2020-10-19 11:23:14.867+00
554,$175.00,$137.00,2020-10-19 12:16:28.379+00
555,$259.00,$221.00,2020-10-19 14:11:23.608+00
556,$259.00,$221.00,2020-10-19 14:33:13.61+00
557,$259.00,$221.00,2020-10-19 18:43:55.812+00
416,$175.00,$137.00,2020-10-20 07:26:31.831+00
537,$259.00,$221.00,2020-10-20 07:30:12.312+00
267,$149.00,$111.00,2020-10-20 07:45:21.423+00
143,$175.00,$137.00,2020-10-20 11:36:59.247+00
143,$175.00,$137.00,2020-10-20 11:36:59.247+00
310,$175.00,$137.00,2020-10-20 11:41:48.622+00
558,$175.00,$137.00,2020-10-20 11:52:14.737+00
352,$175.00,$137.00,2020-10-20 12:31:19.716+00
560,$149.00,$111.00,2020-10-20 13:00:56.429+00
561,$175.00,$137.00,2020-10-20 13:16:33.183+00
562,$175.00,$137.00,2020-10-20 14:28:44.799+00
211,$149.00,$111.00,2020-10-20 17:29:22.296+00
563,$375.00,$337.00,2020-10-21 05:55:27.228+00
508,$175.00,$137.00,2020-10-21 13:02:23.334+00
565,$175.00,$137.00,2020-10-21 15:18:42.27+00
566,$375.00,$337.00,2020-10-21 17:54:39.108+00
567,$259.00,$221.00,2020-10-21 19:19:39.578+00
107,$140.00,$102.00,2020-10-22 10:42:37.714+00
272,$149.00,$111.00,2020-10-22 12:05:06.693+00
213,$175.00,$137.00,2020-10-22 14:16:30.538+00
569,$259.00,$221.00,2020-10-22 14:19:18.778+00
569,$259.00,$221.00,2020-10-22 14:19:18.778+00
330,$175.00,$137.00,2020-10-22 14:22:02.938+00
570,$175.00,$137.00,2020-10-22 15:24:56.129+00
73,$175.00,$137.00,2020-10-22 16:55:15.31+00
571,$299.00,$261.00,2020-10-23 05:59:41.492+00
571,$299.00,$261.00,2020-10-23 06:23:11.988+00
67,$175.00,$137.00,2020-10-23 07:21:15.71+00
373,$140.00,$102.00,2020-10-23 08:42:34.272+00
373,$140.00,$102.00,2020-10-23 08:42:34.272+00
290,$175.00,$137.00,2020-10-23 08:46:18.743+00
564,$259.00,$221.00,2020-10-23 09:14:25.762+00
572,$140.00,$102.00,2020-10-23 11:23:07.426+00
333,$149.00,$111.00,2020-10-23 11:53:22.588+00
95,$149.00,$111.00,2020-10-24 02:06:19.676+00
573,$259.00,$221.00,2020-10-24 09:37:13.694+00
35,$175.00,$137.00,2020-10-24 11:40:01.97+00
574,$259.00,$221.00,2020-10-24 11:44:43.273+00
575,$375.00,$337.00,2020-10-24 12:31:27.467+00
566,$175.00,$137.00,2020-10-24 13:20:24.246+00
341,$175.00,$137.00,2020-10-24 14:34:54.819+00
576,$175.00,$137.00,2020-10-24 22:08:43.497+00
400,$175.00,$137.00,2020-10-24 23:07:31.345+00
577,$259.00,$221.00,2020-10-25 04:14:08.907+00
577,$259.00,$221.00,2020-10-25 04:14:08.907+00
579,$299.00,$261.00,2020-10-25 12:44:31.463+00
580,$175.00,$137.00,2020-10-25 15:55:32.442+00
454,$149.00,$111.00,2020-10-25 17:44:44.499+00
454,$149.00,$111.00,2020-10-25 17:44:44.499+00
578,$375.00,$337.00,2020-10-25 18:08:20.004+00
578,$375.00,$337.00,2020-10-25 18:08:20.004+00
318,$175.00,$137.00,2020-10-26 08:39:27.409+00
581,$259.00,$221.00,2020-10-26 10:05:19.599+00
582,$259.00,$221.00,2020-10-26 10:11:51.348+00
583,$259.00,$221.00,2020-10-26 11:06:53.521+00
584,$299.00,$261.00,2020-10-26 12:55:15.533+00
62,$175.00,$137.00,2020-10-26 13:30:58.711+00
585,$259.00,$221.00,2020-10-26 14:53:23.978+00
586,$175.00,$137.00,2020-10-26 16:11:18.148+00
586,$175.00,$137.00,2020-10-26 16:11:18.148+00
587,$259.00,$221.00,2020-10-26 19:39:49.793+00
588,$375.00,$337.00,2020-10-26 20:48:34.57+00
480,$175.00,$137.00,2020-10-27 08:21:41.656+00
589,$259.00,$221.00,2020-10-27 09:56:24.832+00
590,$259.00,$221.00,2020-10-27 10:51:33.253+00
591,$299.00,$261.00,2020-10-27 11:08:03.811+00
475,$149.00,$111.00,2020-10-27 13:26:01.073+00
592,$175.00,$137.00,2020-10-27 13:34:11.57+00
156,$175.00,$137.00,2020-10-27 15:18:26.253+00
594,$175.00,$137.00,2020-10-27 17:31:34.738+00
595,$259.00,$221.00,2020-10-28 09:08:37.326+00
596,$259.00,$221.00,2020-10-28 09:58:55.905+00
568,$175.00,$137.00,2020-10-28 10:21:53.058+00
568,$175.00,$137.00,2020-10-28 10:21:53.058+00
597,$175.00,$137.00,2020-10-28 12:06:38.306+00
134,$140.00,$102.00,2020-10-28 12:12:25.252+00
598,$175.00,$137.00,2020-10-28 13:07:21.667+00
284,$175.00,$137.00,2020-10-28 13:52:32.497+00
599,$175.00,$137.00,2020-10-28 14:04:51.914+00
600,$149.00,$111.00,2020-10-28 15:22:13.716+00
600,$149.00,$111.00,2020-10-28 15:22:13.716+00
601,$260.00,$222.00,2020-10-28 16:03:18.571+00
205,$140.00,$102.00,2020-10-28 18:36:15.704+00
602,$375.00,$337.00,2020-10-29 09:46:23.06+00
603,$259.00,$221.00,2020-10-29 11:54:49.08+00
605,$259.00,$221.00,2020-10-29 13:17:42.493+00
606,$259.00,$221.00,2020-10-29 13:42:23.293+00
334,$149.00,$111.00,2020-10-29 15:33:04.18+00
334,$149.00,$111.00,2020-10-29 15:33:04.18+00
608,$175.00,$137.00,2020-10-29 16:15:06.127+00
609,$259.00,$221.00,2020-10-30 09:49:41.151+00
609,$259.00,$221.00,2020-10-30 09:49:41.151+00
604,$175.00,$137.00,2020-10-30 09:50:17.926+00
610,$175.00,$137.00,2020-10-30 11:14:03.541+00
46,$175.00,$137.00,2020-10-30 11:44:14.65+00
611,$175.00,$137.00,2020-10-30 11:54:31.626+00
614,$175.00,$137.00,2020-10-30 12:12:28.337+00
615,$259.00,$221.00,2020-10-30 12:16:16.001+00
613,$175.00,$137.00,2020-10-30 12:40:39.112+00
616,$299.00,$261.00,2020-10-30 12:59:40.8+00
607,$175.00,$137.00,2020-10-30 13:42:36.191+00
607,$175.00,$137.00,2020-10-30 13:42:36.191+00
336,$175.00,$137.00,2020-10-30 14:16:14.405+00
336,$175.00,$137.00,2020-10-30 14:16:14.405+00
374,$175.00,$137.00,2020-10-30 14:41:00.561+00
612,$259.00,$221.00,2020-10-30 15:53:45.51+00
123,$175.00,$137.00,2020-10-30 16:44:02.958+00
132,$175.00,$137.00,2020-10-30 17:54:08.582+00
600,$259.00,$221.00,2020-10-30 20:54:27.346+00
619,$175.00,$137.00,2020-10-31 09:49:43.497+00
620,$299.00,$261.00,2020-10-31 09:57:31.9+00
559,$375.00,$337.00,2020-10-31 14:17:43.697+00
559,$375.00,$337.00,2020-10-31 14:17:43.697+00
622,$299.00,$261.00,2020-10-31 15:57:55.208+00
618,$259.00,$221.00,2020-10-31 16:27:41.829+00
